user_id,variant,user_segment,age_group,region,send_time,subject_line,opened,clicked,converted
user_09744,B,Free,35-44,Europe,Evening,We picked these songs just for you,0,0,0
user_09745,A,Free,25-34,Europe,Evening,We picked these songs just for you,0,0,0
user_09746,A,Free,18-24,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_09747,A,Free,35-44,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09748,B,Free,25-34,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09749,A,Premium,45+,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_09750,B,Free,25-34,Europe,Afternoon,We picked these songs just for you,1,0,0
user_09751,B,Free,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09752,B,Free,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09753,B,Free,18-24,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09754,A,Free,35-44,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09755,B,Premium,35-44,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_09756,A,Free,18-24,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09757,B,Free,18-24,Latin America,Morning,We picked these songs just for you,1,0,0
user_09758,A,Premium,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_09759,B,Free,45+,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09760,A,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09761,B,Premium,18-24,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_09762,B,Free,18-24,North America,Morning,We picked these songs just for you,1,1,0
user_09763,A,Free,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_09764,B,Premium,35-44,North America,Morning,Your Weekly Music Recap is Here,1,1,0
user_09765,B,Free,45+,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09766,B,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_09767,A,Premium,35-44,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09768,B,Free,25-34,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09769,B,Free,45+,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_09770,A,Premium,18-24,North America,Evening,We picked these songs just for you,1,0,0
user_09771,A,Premium,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_09772,A,Free,25-34,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_09773,A,Free,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_09774,A,Premium,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_09775,B,Premium,35-44,Asia Pacific,Morning,Your Weekly Music Recap is Here,1,0,0
user_09776,B,Free,35-44,North America,Morning,We picked these songs just for you,1,0,0
user_09777,B,Free,25-34,Latin America,Afternoon,We picked these songs just for you,1,0,0
user_09778,A,Free,35-44,North America,Afternoon,We picked these songs just for you,0,0,0
user_09779,B,Premium,25-34,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09780,A,Premium,25-34,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_09781,A,Premium,25-34,Asia Pacific,Morning,We picked these songs just for you,0,0,0
user_09782,B,Premium,35-44,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09783,A,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09784,A,Free,18-24,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_09785,B,Premium,25-34,Europe,Afternoon,We picked these songs just for you,1,0,0
user_09786,A,Premium,25-34,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09787,A,Free,35-44,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09788,B,Free,25-34,Latin America,Evening,Your Weekly Music Recap is Here,1,0,0
user_09789,A,Premium,18-24,North America,Morning,We picked these songs just for you,1,0,0
user_09790,A,Free,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09791,B,Free,18-24,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_09792,B,Free,35-44,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_09793,B,Free,25-34,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09794,B,Free,35-44,Europe,Morning,We picked these songs just for you,0,0,0
user_09795,A,Premium,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09796,A,Free,45+,North America,Afternoon,We picked these songs just for you,0,0,0
user_09797,B,Free,45+,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_09798,A,Free,35-44,Asia Pacific,Afternoon,We picked these songs just for you,1,0,0
user_09799,A,Premium,45+,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09800,B,Premium,25-34,North America,Evening,We picked these songs just for you,1,0,0
user_09801,B,Premium,45+,Europe,Afternoon,We picked these songs just for you,0,0,0
user_09802,A,Premium,35-44,North America,Evening,We picked these songs just for you,0,0,0
user_09803,B,Free,45+,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_09804,B,Free,25-34,Asia Pacific,Evening,We picked these songs just for you,0,0,0
user_09805,B,Free,35-44,Asia Pacific,Morning,Your Weekly Music Recap is Here,0,0,0
user_09806,A,Free,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_09807,B,Premium,18-24,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_09808,A,Free,25-34,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09809,A,Premium,45+,North America,Afternoon,We picked these songs just for you,0,0,0
user_09810,A,Free,18-24,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_09811,B,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_09812,B,Free,25-34,North America,Morning,We picked these songs just for you,0,0,0
user_09813,B,Free,25-34,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09814,B,Free,45+,Latin America,Evening,Your Weekly Music Recap is Here,1,0,0
user_09815,B,Free,45+,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09816,A,Free,25-34,Latin America,Evening,We picked these songs just for you,0,0,0
user_09817,A,Free,18-24,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_09818,A,Free,25-34,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_09819,B,Free,25-34,North America,Afternoon,We picked these songs just for you,1,0,0
user_09820,A,Free,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_09821,A,Free,18-24,North America,Morning,We picked these songs just for you,1,0,0
user_09822,B,Free,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09823,B,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09824,A,Free,35-44,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09825,A,Free,18-24,Asia Pacific,Evening,Your Weekly Music Recap is Here,0,0,0
user_09826,B,Free,25-34,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09827,B,Free,18-24,Europe,Morning,We picked these songs just for you,1,0,0
user_09828,B,Free,45+,Latin America,Morning,We picked these songs just for you,0,0,0
user_09829,B,Premium,25-34,Asia Pacific,Afternoon,We picked these songs just for you,0,0,0
user_09830,A,Free,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09831,A,Free,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_09832,B,Premium,45+,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09833,A,Free,35-44,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09834,A,Premium,35-44,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_09835,B,Free,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_09836,A,Free,35-44,Europe,Afternoon,We picked these songs just for you,0,0,0
user_09837,A,Premium,35-44,Asia Pacific,Evening,We picked these songs just for you,0,0,0
user_09838,A,Free,25-34,Europe,Morning,We picked these songs just for you,1,0,0
user_09839,B,Free,45+,Latin America,Afternoon,We picked these songs just for you,1,0,0
user_09840,B,Free,18-24,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09841,A,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_09842,B,Free,45+,Latin America,Morning,We picked these songs just for you,0,0,0
user_09843,B,Free,25-34,North America,Morning,We picked these songs just for you,0,0,0
user_09844,B,Premium,18-24,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_09845,A,Premium,25-34,Latin America,Morning,We picked these songs just for you,0,0,0
user_09846,A,Free,45+,Europe,Morning,We picked these songs just for you,1,0,0
user_09847,B,Premium,18-24,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09848,A,Free,18-24,North America,Morning,We picked these songs just for you,1,0,0
user_09849,A,Free,18-24,Latin America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09850,A,Premium,45+,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09851,A,Premium,45+,Europe,Morning,We picked these songs just for you,0,0,0
user_09852,A,Premium,25-34,Europe,Morning,We picked these songs just for you,1,0,0
user_09853,B,Free,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_09854,A,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09855,A,Premium,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_09856,A,Free,35-44,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_09857,B,Free,18-24,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_09858,B,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_09859,B,Premium,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_09860,A,Free,18-24,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09861,B,Free,25-34,Asia Pacific,Afternoon,We picked these songs just for you,1,0,0
user_09862,B,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09863,B,Free,35-44,North America,Afternoon,We picked these songs just for you,1,1,0
user_09864,B,Premium,18-24,Europe,Afternoon,We picked these songs just for you,0,0,0
user_09865,A,Free,18-24,North America,Evening,We picked these songs just for you,1,0,0
user_09866,B,Free,25-34,North America,Morning,We picked these songs just for you,1,0,0
user_09867,B,Free,45+,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_09868,A,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09869,A,Free,45+,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09870,B,Free,35-44,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_09871,A,Free,35-44,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09872,B,Free,18-24,Latin America,Evening,Your Weekly Music Recap is Here,1,0,0
user_09873,A,Premium,18-24,Latin America,Morning,We picked these songs just for you,1,0,0
user_09874,A,Premium,18-24,Latin America,Evening,We picked these songs just for you,0,0,0
user_09875,B,Free,25-34,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09876,A,Free,45+,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09877,B,Premium,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09878,A,Free,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09879,B,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09880,A,Premium,35-44,Latin America,Evening,Your Weekly Music Recap is Here,1,0,0
user_09881,A,Free,18-24,Asia Pacific,Afternoon,We picked these songs just for you,0,0,0
user_09882,A,Free,18-24,Latin America,Morning,We picked these songs just for you,1,0,0
user_09883,A,Free,18-24,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09884,A,Free,35-44,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09885,B,Premium,18-24,Latin America,Evening,We picked these songs just for you,0,0,0
user_09886,A,Free,18-24,Asia Pacific,Evening,We picked these songs just for you,0,0,0
user_09887,B,Free,18-24,Europe,Afternoon,We picked these songs just for you,1,0,0
user_09888,B,Premium,45+,North America,Evening,We picked these songs just for you,0,0,0
user_09889,B,Premium,25-34,North America,Afternoon,We picked these songs just for you,0,0,0
user_09890,A,Free,35-44,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09891,B,Free,35-44,North America,Evening,We picked these songs just for you,1,0,0
user_09892,A,Free,18-24,Asia Pacific,Evening,We picked these songs just for you,0,0,0
user_09893,B,Premium,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_09894,B,Free,18-24,Europe,Morning,We picked these songs just for you,0,0,0
user_09895,B,Free,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_09896,B,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_09897,B,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_09898,A,Free,18-24,Latin America,Afternoon,We picked these songs just for you,1,0,0
user_09899,B,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_09900,B,Free,35-44,Asia Pacific,Morning,We picked these songs just for you,0,0,0
user_09901,A,Free,35-44,Europe,Morning,We picked these songs just for you,1,0,0
user_09902,A,Free,18-24,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_09903,A,Free,18-24,Asia Pacific,Evening,We picked these songs just for you,0,0,0
user_09904,B,Premium,45+,Asia Pacific,Afternoon,We picked these songs just for you,0,0,0
user_09905,B,Premium,35-44,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_09906,B,Free,45+,Latin America,Afternoon,We picked these songs just for you,1,0,0
user_09907,B,Free,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_09908,B,Free,25-34,Europe,Evening,We picked these songs just for you,0,0,0
user_09909,B,Free,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09910,A,Free,25-34,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_09911,A,Free,18-24,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_09912,B,Premium,18-24,Europe,Evening,We picked these songs just for you,0,0,0
user_09913,B,Free,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,1,1,0
user_09914,B,Free,35-44,Europe,Morning,We picked these songs just for you,1,1,1
user_09915,B,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_09916,B,Premium,25-34,Latin America,Morning,We picked these songs just for you,1,0,0
user_09917,A,Free,45+,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09918,A,Premium,35-44,Europe,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09919,B,Free,25-34,Asia Pacific,Morning,We picked these songs just for you,0,0,0
user_09920,A,Premium,45+,North America,Afternoon,We picked these songs just for you,0,0,0
user_09921,B,Premium,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_09922,B,Premium,18-24,Europe,Morning,We picked these songs just for you,1,0,0
user_09923,B,Free,45+,North America,Afternoon,We picked these songs just for you,1,0,0
user_09924,A,Free,18-24,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_09925,A,Free,25-34,Latin America,Evening,We picked these songs just for you,0,0,0
user_09926,B,Premium,18-24,North America,Evening,We picked these songs just for you,1,1,0
user_09927,A,Free,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_09928,A,Free,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09929,B,Free,18-24,Europe,Afternoon,We picked these songs just for you,0,0,0
user_09930,A,Free,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09931,A,Free,35-44,Latin America,Morning,We picked these songs just for you,1,0,0
user_09932,B,Free,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_09933,B,Free,25-34,Latin America,Evening,We picked these songs just for you,1,0,0
user_09934,A,Free,18-24,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09935,B,Premium,35-44,North America,Evening,We picked these songs just for you,0,0,0
user_09936,A,Premium,35-44,Asia Pacific,Afternoon,We picked these songs just for you,0,0,0
user_09937,B,Premium,45+,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_09938,B,Free,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_09939,B,Premium,18-24,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_09940,B,Free,18-24,Latin America,Evening,We picked these songs just for you,1,0,0
